lat,long
59.35088526433205,18.06806390858341
59.35088526433205,18.06806390858341
59.35088540000764,18.068064100044722
59.35088540000768,18.068064100045095
59.350885400007705,18.068064100045138
59.35088539999982,18.068064099999745
59.3508854416976,18.068064658700475
59.35088554289572,18.068066099694004
59.350885646054444,18.06806807822562
59.35088561503356,18.068070107141363
59.35088541489121,18.06807207836663
59.35088514957428,18.068073469493783
59.35088487386088,18.068074408597365
59.35088472798368,18.068074779055316
59.350884341337505,18.06807561132143
59.35088703884158,18.06807711406871
59.35088681134242,18.068078516154213
59.35088657278045,18.06807953762066
59.350886281048126,18.068080529238486
59.35088600904039,18.068081277256297
59.350885508597884,18.068082458851013
59.350884915839885,18.068083671005674
59.35088446133262,18.06808439702666
59.35088388459688,18.0680851067723
59.35088339090737,18.068085622181194
59.35088225216511,18.068089372444405
59.350881546731976,18.06809003286113
59.350881048256156,18.0680903925319
59.350880360954854,18.06809073429745
59.3508796040891,18.068091002017542
59.35087906237498,18.068091066898933
59.350878370671985,18.06809100629216
59.350877759553136,18.068090856127366
59.350877189625585,18.068090600804037
59.35087639621396,18.068090125632366
59.350875991535624,18.068088913657032
59.35087547496758,18.06808824270152
59.35087491701876,18.06808739188592
59.350874565333115,18.06808674063445
59.350874094064636,18.068085667846034
59.35087360649762,18.068084390378836
59.35087331273223,18.068083421416922
59.3508730276098,18.06808221559744
59.350872807521895,18.068081123992226
59.35087261685493,18.068079994553575
59.35087196901761,18.068077322944117
59.35087178187884,18.068076131434818
59.35087160433335,18.06807492023991
59.35087139897098,18.06807352831883
59.35087126441211,18.06807255795362
59.35087108471208,18.068071245436485
59.35087088591227,18.068069740556922
59.35087076179694,18.06806863968756
59.35087060184065,18.068067151155287
59.3508704559301,18.068065678218073
59.35087118201425,18.06806188607993
59.35087117179922,18.068060344618537
59.35087116475583,18.068059048624985
59.35087116843529,18.068057663421836
59.35087116333568,18.068056235524143
59.350871104784126,18.068055134434577
59.35087098229151,18.068053634727338
59.35087085301299,18.06805229467734
59.350870678014886,18.06805129908733
59.35087037634713,18.068050059889973
59.350870628521825,18.06804568969048
59.350870356112004,18.06804481174457
59.3508699855107,18.068043743824358
59.350869704084346,18.06804301307414
59.35086930903699,18.068042057212885
59.35086884113454,18.068040895442536
59.35086847757043,18.06804014695812
59.35086795247295,18.06803926607092
59.35086739005535,18.068038471125337
59.35086695381156,18.068038011834602
59.350864985118065,18.068034857384674
59.350864447641,18.06803441169173
59.35086393326132,18.068034046465204
59.35086322743217,18.068033497439174
59.35086270747111,18.068033004616904
59.35086223386195,18.068032485879975
59.35086166882088,18.068031865049637
59.350861299101346,18.068031470371157
59.350860756803954,18.068030889439875
59.35086007323996,18.06803017790295
59.350857477954435,18.0680297091311
59.35085683182325,18.06802929882465
59.350856167505455,18.06802887689452
59.35085572793204,18.068028606886067
59.35085511770331,18.06802821621668
59.35085454217004,18.06802777007657
59.35085433674009,18.068027568686244
59.35085389028964,18.06802709544424
59.35085313097876,18.068026263848918
59.350852540128784,18.068025553902974
59.350849579177506,18.068022421327896
59.35084910597313,18.068021759529767
59.35084877877151,18.068021255570194
59.350848138421966,18.068020251208637
59.35084749407575,18.068019273912725
59.35084705016726,18.068018643501453
59.35084649585909,18.068017861432608
59.35084608436037,18.06801727874369
59.350845651375465,18.068016677930167
59.350844990175005,18.06801574745713
59.35084271501107,18.068010409437058
59.350842276133534,18.06800963094383
59.35084176335033,18.06800868028512
59.35084143693442,18.0680080594947
59.350840957634986,18.068007107196927
59.350840399603584,18.068006115890956
59.35083997220304,18.068005527572296
59.350839445663205,18.06800485131148
59.35083899401039,18.06800431027321
59.350838470373965,18.0680037735387
59.35083521161276,18.06799917918556
59.35083473823052,18.067998666117685
59.3508342373174,18.06799813820068
59.35083365218749,18.067997508586117
59.350833231303994,18.06799710618158
59.350832585110496,18.067996565642563
59.35083191617041,18.067995963598182
59.35083148122308,18.067995536544093
59.35083091695124,18.067994949808213
59.350830352649766,18.067994309441634
59.35082726052896,18.067992216090097
59.35082664789644,18.0679915587716
59.35082617461661,18.06799105253135
59.35082563324994,18.067990481063184
59.35082503338876,18.067989821812724
59.350824604760064,18.067989331245794
59.35082403301486,18.067988648371323
59.350823424019254,18.067987900756272
59.35082300893044,18.067987369224777
59.35082248189343,18.067986672048793
59.35081972667655,18.06798342684056
59.350819328450555,18.06798290370372
59.35081872392661,18.067982094087455
59.35081818612656,18.067981382679207
59.35081773623146,18.067980799938294
59.35081721665545,18.067980112692332
59.350816895648805,18.067979685318992
59.350816743048966,18.06797948222117
59.3508167049291,18.067979431364357
59.35081657332021,18.06797926595871
59.35081375029157,18.06797421315928
59.35081300467591,18.067973058926363
59.35081257904072,18.06797251490229
59.35081200122862,18.067971950940024
59.35081136066519,18.067971330191156
59.350810882259104,18.067970897002926
59.35081022751835,18.067970298237643
59.350809595286904,18.067969754699
59.35080906766375,18.067969446300694
59.350808432054485,18.06796912298323
59.35080623877465,18.06796716456759
59.35080566150694,18.067966925142517
59.350804876292344,18.067966605737453
59.35080422500576,18.06796639334473
59.35080359775549,18.067966313987654
59.3508029225903,18.067966327552917
59.350802388769566,18.067966451349626
59.35080170358141,18.06796668619926
59.35080106902691,18.067967029248823
59.3508004378234,18.06796753815898
59.3507983988735,18.067967513623692
59.35079795443082,18.067968003133068
59.35079737650106,18.067968795982864
59.350796773560354,18.067969765687266
59.350796409905456,18.06797052802964
59.35079603277325,18.06797152857582
59.35079571829567,18.06797255431427
59.35079548066557,18.067973659510447
59.350795280031065,18.067974934962432
59.35079518402499,18.067975921694963
59.35079462161985,18.067977534670504
59.35079458898778,18.06797903949001
59.35079465012354,18.067980032172333
59.35079482271121,18.06798138881334
59.35079505040408,18.067982639401766
59.35079531869002,18.067983606181013
59.35079566378708,18.067984591238996
59.35079596839198,18.067985242197093
59.35079645012287,18.067986039205575
59.35079707184162,18.067986918437537
59.350797389046946,18.067989191085225
59.35079800015323,18.067989815827872
59.350798659171424,18.06799033126055
59.350799200756626,18.06799062200181
59.35079986302766,18.067990870994034
59.35080035385276,18.06799099663788
59.35080088772895,18.067991062653892
59.35080169565748,18.06799117493444
59.35080228980671,18.06799124249309
59.3508028595884,18.06799127310609
59.350805705885904,18.067992806823636
59.350806172779144,18.06799299012992
59.3508068358652,18.06799330097353
59.35080755601021,18.067993578972526
59.35080806928629,18.06799363285503
59.35080870504653,18.067993597768723
59.3508092456766,18.06799357555785
59.35080979222175,18.06799354659873
59.35081048291009,18.067993523182963
59.35081101785509,18.067993451334356
59.350814419604376,18.067992868966943
59.350815106566046,18.06799265004632
59.350815625760205,18.06799241183316
59.35081627285291,18.067992092969924
59.350816789487766,18.067991917552334
59.350817348706535,18.06799188836484
59.350818140575946,18.067991958470685
59.350818713583486,18.06799209736958
59.35081909947158,18.067992319843082
59.350819840534086,18.067992825950874
59.35082291641927,18.06799187045942
59.350823463147485,18.06799213287158
59.35082408910391,18.067992443419715
59.35082459982431,18.067992754646376
59.35082515668857,18.067993200775007
59.35082579656577,18.06799375785016
59.35082625219253,18.067994263158305
59.35082683727071,18.067995123825632
59.350827334733935,18.067996001353304
59.35082770430076,18.067996850161517
59.35083059231695,18.068000781804542
59.35083089928983,18.068001686391437
59.35083118425971,18.06800268048378
59.35083149808847,18.068003861679905
59.350831715518694,18.06800475829983
59.350832006571686,18.06800602450567
59.35083232776747,18.068007409854193
59.35083251729996,18.06800830720442
59.350832753142804,18.068009432140773
59.35083300081345,18.068010445963996
59.35083260020558,18.068014874412246
59.35083282690109,18.068016126630393
59.35083300995143,18.068017052212397
59.35083326895728,18.0680182820266
59.3508335531687,18.068019517246984
59.35083382108094,18.06802028749518
59.35083424186723,18.06802126456373
59.350834674294234,18.068022026088755
59.350835144584885,18.06802260084568
59.350835812746695,18.068023270564638
59.35083643603372,18.068027723470383
59.3508368920124,18.06802850947752
59.350837369237524,18.068029401606225
59.35083767734096,18.068030129068088
59.350838090396394,18.068031275822257
59.35083852795521,18.06803238129559
59.35083888401179,18.068033014296965
59.350839406615336,18.068033763157995
59.350839871969406,18.068034343876597
59.350840312193625,18.06803478567356
59.35084381114447,18.0680363005114
59.35084439035209,18.068036666196416
59.35084490258724,18.068037061446848
59.35084548539744,18.06803752925629
59.350845901774576,18.068037951422646
59.35084646343738,18.06803870153674
59.350847041388,18.068039605697813
59.35084741112121,18.06804038885462
59.35084783416522,18.068041521853544
59.35084817785589,18.068042494336957
59.35085046441766,18.06804396980264
59.35085095149091,18.06804496846098
59.35085136908849,18.0680457694546
59.35085185462753,18.068046650772207
59.35085241142696,18.068047682107082
59.35085278384956,18.068048463119144
59.35085321489912,18.06804954939377
59.35085362327236,18.06805071547729
59.35085383943229,18.068051523718697
59.35085409759701,18.06805267743481
59.35085406434394,18.06805667711934
59.35085409748209,18.068057254645595
59.35085410792661,18.068057508645722
59.350854111660524,18.068057687797943
59.350854109352596,18.0680589331137
59.35085407273691,18.068061013002158
59.350854060573305,18.068062417979835
59.35085411384587,18.068063568978896
59.35085421970594,18.06806456497211
59.35085438707484,18.06806546177075
59.35085428468008,18.06806950622385
59.3508546336579,18.068070970124946
59.350854967700705,18.06807189730299
59.35085542315798,18.068072940479666
59.350855859030915,18.068073743516926
59.35085634780974,18.06807441946616
59.35085706005293,18.068075253146517
59.35085765053313,18.068075770702297
59.35085826667649,18.06807608883691
59.35085896064258,18.068076324975607
59.35085956369893,18.06807872501985
59.350860291695355,18.06807885633658
59.35086107958779,18.068078860303984
59.350861618988546,18.068078735531067
59.350862271283944,18.068078465576257
59.35086286825893,18.0680781419347
59.3508634004106,18.068077688180537
59.35086410770526,18.068076959587117
59.35086461942785,18.068076256635877
59.35086506638391,18.068075425395683
59.35086603757083,18.0680755803542
59.35086642246511,18.068074769551867
59.35086687325608,18.068073649344186
59.35086727326555,18.06807244882302
59.350867477400875,18.068071621983897
59.3508677147949,18.06807044084068
59.35086792943076,18.068069165424728
59.35086804869306,18.068067995525375
59.35086814369262,18.06806651653879
59.350868190069335,18.068065397681462
59.350868555662785,18.068063723224775
59.35086861122204,18.06806228078939
59.350868661861284,18.068061202131712
59.350868753403404,18.068059609379553
59.35086884114301,18.068058096821463
59.35086888619489,18.068057160819368
59.35086894710291,18.068056045230826
59.35086901829915,18.0680550530661
59.35086910522028,18.068054051675276
59.35086924806051,18.068052516693527
59.35086934525229,18.068047844150282
59.35086943175608,18.068046809377762
59.35086953958802,18.068045599590953
59.35086964043075,18.068044769563407
59.35086980613295,18.068043620825602
59.350870049288524,18.06804209416576
59.350870247921,18.068041154187213
59.35087051178329,18.068040044045652
59.35087080941471,18.06803893276397
59.35087096404524,18.068038462229886
59.35087262972989,18.06803187640682
59.35087314872581,18.068030518153527
59.35087358616765,18.06802945930301
59.35087380204445,18.068028978028867
59.350873857416715,18.0680288575294
59.35087401961967,18.068028574259138
59.35087466276338,18.0680276836343
59.35087541039701,18.068026756846418
59.350875849196456,18.06802608315602
59.35087626401133,18.068025304777702
59.35087956180819,18.068020234855325
59.35087987925429,18.068019359279926
59.35088026757531,18.068018085511422
59.35088049901734,18.068017066991434
59.35088067426591,18.068015893469695
59.3508807973637,18.068014679962786
59.35088082104874,18.068013825753546
59.35088080146841,18.068012489051267
59.350880741811416,18.068011100779756
59.350880624019666,18.068009966320474
59.35088197824183,18.068006281920137
59.3508819013294,18.06800529506382
59.350881764828,18.068004350031522
59.35088155023183,18.068003111216047
59.35088135886588,18.06800224549065
59.35088105973244,18.068001233144823
59.35088065920124,18.068000052916208
59.35088028833553,18.067999166419995
59.350879766406976,18.06799817115612
59.350879270768154,18.06799742060984
59.35087819539119,18.067996197653436
59.35087746390258,18.067995582000133
59.350876922298106,18.067995240773342
59.350876356554224,18.06799504170638
59.35087570733411,18.067994899541056
59.35087522703898,18.067994847872367
59.35087448329111,18.067994840646822
59.35087371935691,18.067994838663207
59.35087313785851,18.06799486245283
59.35087242739208,18.067994892615534
59.350870761429064,18.06799528970895
59.35087019700873,18.067995355777192
59.35086949603056,18.067995433857536
59.35086898025781,18.06799551968596
59.350868344578394,18.06799564815371
59.350867577600425,18.067995783978038
59.35086700613949,18.067995895639104
59.35086629732146,18.06799603247536
59.35086558440996,18.067996106560113
59.350865101745185,18.06799602745071
59.35086319393575,18.06799678244332
59.350862662641106,18.067996554456826
59.35086213400649,18.067996209392206
59.35086146942716,18.06799567523369
59.350861061086206,18.06799525511217
59.35086055860806,18.067994630728922
59.350859965859485,18.067993810049984
59.350859557380474,18.067993135768738
59.35085904699264,18.067992227041263
59.35085856161669,18.067991301810146
59.35085750791994,18.067989647413714
59.35085704099548,18.06798863138812
59.350856682429345,18.06798781773483
59.350856320033714,18.067986962765865
59.35085589561331,18.06798593650865
59.350855616919546,18.067985227626036
59.35085527634768,18.067984338330483
59.350854889818336,18.067983317991924
59.350854599846926,18.067982547658758
59.35085416023857,18.06798137012797
59.350852329355035,18.067976519910943
59.35085200172716,18.067975655243234
59.35085156334186,18.067974484636597
59.350851215512684,18.067973588710352
59.35085085295373,18.06797267879992
59.35085045297829,18.067971666810813
59.35085019756779,18.067971030232485
59.350849791768,18.06797001826559
59.350849335323375,18.0679688698214
59.35084901817269,18.067968077626084
59.35084734104427,18.06796205645601
59.350847055635796,18.067961187170216
59.35084676468762,18.067960307367034
59.35084639675091,18.067959207681728
59.350846103372334,18.06795843898628
59.35084571513518,18.06795753955889
59.350845250066804,18.067956476300047
59.35084492365426,18.06795578563159
59.35084445112783,18.06795482945836
59.35084395111534,18.067953812606312
59.35084184913899,18.06794930556503
59.35084141425483,18.06794845312435
59.35084102347779,18.067947691965127
59.35084062663573,18.067946938494316
59.3508401548182,18.067946009765734
59.35083980658891,18.067945294332578
59.35083936237853,18.06794433404029
59.35083890166777,18.067943326732568
59.35083861205851,18.067942682591784
59.35083818290636,18.067941715132406
59.350835589883445,18.067937280734473
59.35083539766619,18.067936899267263
59.35083533383081,18.067936771194233
59.35083529041228,18.067936687141284
59.35083485452637,18.067935855544576
59.35083414900936,18.06793451965395
59.350833654176625,18.067933739469645
59.350833144777496,18.067933178652275
59.35083264531238,18.067932728756993
59.35083224724086,18.067932506907532
59.35082972392617,18.06792685482711
59.350828898219106,18.067926260940546
59.35082828766649,18.067925993761285
59.350827634422714,18.067925857821443
59.35082709800612,18.067925868275854
59.350826418176126,18.067926040669516
59.35082563097072,18.067926356157486
59.350825105456664,18.06792670624013
59.350824464797476,18.067927264406574
59.35082384011167,18.06792792265973
59.35082306863859,18.06792919337195
59.35082263322617,18.067929996214744
59.35082199130163,18.067931214101797
59.35082155669471,18.067932186231587
59.35082121124864,18.067933261169976
59.350820922179786,18.067934376855064
59.35082073764205,18.067935397776253
59.35082053582998,18.067936811937066
59.35082041356665,18.067938048983724
59.350820379363014,18.067939166637153
59.350819262574774,18.06794160490644
59.350819206555514,18.067942674316082
59.350819149449094,18.06794400274852
59.35081908736561,18.06794544100196
59.35081906296165,18.067946475479523
59.35081904386078,18.067947784895043
59.35081901139837,18.067949043675718
59.350818971692505,18.067950228354707
59.350818918153735,18.0679516531691
59.35081887019438,18.067952777253026
59.35081979873849,18.067955275909295
59.35081982943014,18.067956641062242
59.35081984778816,18.067957650466997
59.35081986741088,18.06795899291675
59.350819862996566,18.06796029307908
59.35081979124514,18.067961475208893
59.35081964747319,18.06796293250284
59.350819465535544,18.067963996252765
59.35081919735488,18.067965128642548
59.35081884037086,18.067966369341647
59.35081861577345,18.06796742378602
59.35081817678379,18.06796861907522
59.35081773276106,18.0679696760665
59.35081738613776,18.06797039522962
59.350816892231734,18.067971383595424
59.35081642959791,18.067972233532146
59.350815956515945,18.0679730160926
59.350815402704924,18.067973896721224
59.35081504814706,18.06797441152153
59.350814892465834,18.06797462735591
59.35081348945106,18.067974837616262
59.35081322003631,18.06797508028073
59.35081237272885,18.067975778320722
59.35081145040013,18.067976506610474
59.3508108541203,18.067977036347727
59.35081033057226,18.067977670684506
59.350809971730044,18.06797823658788
59.350809536499156,18.067979150425064
59.350809012017166,18.067980447394977
59.35080868573674,18.06798155326476
59.35080741689065,18.06798126285072
59.350807121767346,18.067982384957403
59.35080694530468,18.06798329845708
59.35080674119331,18.067984646443772
59.35080661293665,18.067985918269912
59.35080658218923,18.06798707241741
59.35080660259797,18.06798857156351
59.350806681767864,18.067989787591426
59.35080684108975,18.06799096366673
59.35080709379352,18.06799228056822
59.35080691009776,18.067992788579154
59.350807262430294,18.067993930751808
59.350807709842954,18.06799510038591
59.35080811174075,18.06799589092862
59.35080863680394,18.067996722474224
59.35080914305189,18.06799736606194
59.35080964203844,18.06799781962138
59.35081036395185,18.067998357377036
59.3508109590319,18.067998687042508
59.350811480724204,18.06799880822748
59.350812035927035,18.06800099738075
59.3508124752697,18.06800108501618
59.350813056359215,18.06800111588809
59.35081370474055,18.06800109955551
59.35081417804109,18.068000974944365
59.35081488579445,18.068000688035337
59.35081554966652,18.06800045342149
59.35081602413264,18.06800038029307
59.35081668144922,18.068000355805346
59.35081720534619,18.06800040773751
59.35081912100088,18.067999580261688
59.3508198767018,18.06799979796101
59.35082037251872,18.06799995676187
59.35082091669507,18.068000133920265
59.35082157876015,18.068000353426147
59.35082201683561,18.068000524411577
59.35082257084146,18.068000763175174
59.35082318897629,18.068001039458537
59.350823629240836,18.068001253272133
59.350824270339714,18.068001572335888
59.35082739033446,18.068003453252324
59.35082787298465,18.06800387820828
59.35082846092974,18.06800448892079
59.35082893491511,18.068005082183902
59.35082937398414,18.068005755863407
59.35082988082231,18.06800658564882
59.35083021137277,18.06800721279488
59.350830591984774,18.06800807277203
59.35083106722276,18.06800919225899
59.35083140018598,18.0680100188951
59.3508334455789,18.06801218697155
59.35083383122907,18.068012961956995
59.350834216867995,18.068013731460958
59.35083475832896,18.068014771512424
59.350835183175896,18.068015644190695
59.35083554938882,18.06801656344243
59.35083595299714,18.068017690401646
59.35083620538741,18.068018433485214
59.35083651596665,18.06801939802171
59.35083687304187,18.06802051064261
59.35083743120684,18.068024147933166
59.35083773246863,18.06802539084996
59.35083803618289,18.06802656794669
59.35083828910567,18.068027476162907
59.35083864150417,18.068028693437405
59.350838922887235,18.068029518222957
59.3508392320588,18.068030237639068
59.350839683650236,18.068031257149283
59.350840057477484,18.068032005015276
59.35084047181276,18.068032748362683
59.35084154028172,18.068038360421834
59.35084171508812,18.068038810430888
59.35084191933829,18.068039336187642
59.35084239438549,18.068040565728293
59.35084293183635,18.068041777873216
59.35084333285802,18.06804241963812
59.350843736793976,18.068042924568196
59.350844031088386,18.06804328636955
59.350844595778455,18.068043951177046
59.35084537584913,18.06804492913277
59.35084785813998,18.068048226961963
59.35084840755552,18.068048991199387
59.35084889118446,18.068049707119204
59.35084932084257,18.06805040500505
59.350849919105045,18.068051389616375
59.35085042173667,18.06805222679356
59.35085086138123,18.06805297404382
59.350851364629676,18.068053841067943
59.350851763297655,18.068054553559644
59.35085224301018,18.068055431153027
59.35085460018586,18.068058399871674
59.3508549168098,18.068058928763715
59.35085506260686,18.068059177088596
59.35085513407802,18.06805930191936
59.35085550455453,18.068059975499658
59.350856261514934,18.068061346368275
59.35085694098889,18.068062445971353
59.350857489802806,18.06806305450112
59.35085797697728,18.068063459673944
59.350858416549784,18.06806369262375
59.35086025577271,18.068068465151143
59.350861015341394,18.068068890497162
59.35086150793923,18.068068998312782
59.35086210782426,18.06806902799207
59.3508625940714,18.068068959100838
59.350863077028436,18.068068757547504
59.350863736709414,18.068068392538716
59.35086428471029,18.068067948598642
59.350864859502856,18.068067288121647
59.35086546152239,18.068066452456904
59.35086678817069,18.06806612963505
59.3508673112836,18.06806516644898
59.350867782722126,18.068064137258457
59.35086812945433,18.06806314504141
59.350868503566645,18.068061890268392
59.35086874706522,18.068060847676165
59.350868928847305,18.068059804369017
59.35086912319191,18.06805849504609
59.35086923095122,18.068057680129787
59.35086936586562,18.068056548553695
59.350869689687414,18.068054995450822
59.35086978692891,18.06805401713131
59.35086984385084,18.068052888279198
59.35086993521361,18.068051560570833
59.350870030191686,18.068050671732347
59.35087023842484,18.06804900767284
59.35087038008013,18.06804787058943
59.350870491669625,18.06804699762654
59.350870664703415,18.068045696787717
59.35087084372837,18.068044597665352
59.350871077705925,18.068040119393185
59.35087127642448,18.068038979836306
59.35087146317633,18.06803812620972
59.35087175158431,18.068036964780426
59.3508720763049,18.06803573762497
59.350872330183066,18.068034973536918
59.35087270074328,18.06803396509281
59.35087307890679,18.06803298403832
59.35087339136665,18.06803224794914
59.350873824704735,18.068031247223303
59.35087551605498,18.068026586094433
59.35087565955255,18.068026294708517
59.35087570635903,18.068026200414824
59.35087577133412,18.06802607726282
59.35087624734214,18.06802519792665
59.350876929865834,18.068023895674237
59.350877297473964,18.068023028686127
59.35087757463359,18.06802213449907
59.35087778744335,18.06802130537719
59.350877929912954,18.068020476580408
59.35088112023614,18.068015193164403
59.35088135905239,18.06801407468256
59.35088149391589,18.06801307523609
59.35088163077539,18.068011692639306
59.350881689701666,18.06801054950084
59.35088166470673,18.068009240064193
59.35088158932264,18.06800799570321
59.350881500745146,18.06800722460231
59.3508813292348,18.068006191171992
59.3508810789498,18.06800488842958
59.3508804857441,18.06800277629744
59.350880177344266,18.068001886133686
59.350879826228535,18.068001015320426
59.35087950134806,18.068000380213707
59.35087898102321,18.067999503520596
59.35087850871338,18.067998829992412
59.35087803730353,18.067998299085602
59.350877386110085,18.067997672069595
59.35087688241211,18.06799728680034
59.35087637862202,18.067997045433362
59.35087521704466,18.067995440055373
59.35087483006684,18.06799528919364
59.350874232218644,18.067995097170648
59.350873435754394,18.067994829994714
59.35087285584795,18.067994689243015
59.35087222753418,18.067994605500836
59.35087159857565,18.06799447559387
59.35087113910467,18.067994295083558
59.350870400580135,18.067993935903594
59.35086964702933,18.067993620517043
59.35086829945774,18.067995079666666
59.350867609752726,18.067995203158016
59.350867108612874,18.067995246098963
59.350866549922955,18.067995225446325
59.35086570939763,18.067995168149388
59.35086504184892,18.06799503084587
59.350864473376454,18.0679947729627
59.35086389062964,18.067994381943233
59.35086351996233,18.067994038071312
59.35086293937724,18.067993376806285
