lat,long
59.35087620033676,18.068028597838634
59.350874700292806,18.06802916099656
59.350873878968,18.068030041700364
59.35087287290833,18.068031187861592
59.35087200184236,18.068032369479152
59.3508711955043,18.068033541917988
59.35087031367142,18.0680348700168
59.350869581780465,18.068036092141394
59.35086868272178,18.068037666226658
59.35086797140984,18.06803903193912
59.35086720922004,18.068040643787285
59.35086516016642,18.068044513150504
59.35086462362929,18.068045741215364
59.35086389211321,18.068047468275388
59.35086320006437,18.06804913166305
59.350862534371544,18.068050784401404
59.350861819513796,18.06805266840087
59.350861301897915,18.068054260369195
59.350860728910135,18.068056267199424
59.3508602249796,18.068058200753104
59.350860051658884,18.068059015738648
59.350858498071915,18.06806312452059
59.350858430806454,18.06806348966863
59.35085820373784,18.06806514400764
59.35085793144165,18.06806712134603
59.35085758544437,18.068068859961794
59.35085696583098,18.068070945216547
59.35085638343655,18.06807236476866
59.35085559304862,18.06807378365867
59.35085465709967,18.068075116595057
59.35085379401802,18.06807604456139
59.35085157749569,18.068077650125666
59.35085052159968,18.068078043363435
59.35084947064162,18.068078137359613
59.3508482998714,18.068077974217285
59.3508474850417,18.068077644774714
59.35084643787988,18.06807693328885
59.35084539625617,18.06807600969212
59.350844591876466,18.06807497477722
59.350843725850744,18.068073495290133
59.35084306383111,18.06807206722676
59.350842615090045,18.068067745421548
59.350842203944254,18.068065641632614
59.35084198873703,18.06806408301656
59.350841757393226,18.068061883455982
59.350841521227366,18.068059862692873
59.35084128039809,18.068057829410304
59.35084098972378,18.068055435124407
59.35084077272943,18.068053668670352
59.35084049674329,18.068051379126985
59.350840243345985,18.068049321004175
59.35083901991859,18.06804521749572
59.350838592832375,18.068042734327552
59.350838270808644,18.06804111297852
59.35083786192284,18.068039179829817
59.35083743973658,18.0680372024934
59.350837047052806,18.068035348894803
59.35083657148026,18.068033159032915
59.350836133524034,18.068031330470994
59.35083562333343,18.068029381905227
59.35083505282614,18.068027318561754
59.350834453473105,18.068022803808038
59.35083394197419,18.068020865965867
59.35083342848369,18.068019042899696
59.35083287134286,18.06801721738226
59.35083222233875,18.06801516528852
59.35083167121058,18.06801367895251
59.35083093150662,18.068011921881713
59.35083020697229,18.068010277836468
59.350829515407874,18.06800887244775
59.350828675668666,18.068007185476162
59.35082770744127,18.06800290241732
59.35082695457044,18.068001204674747
59.35082620751491,18.06799950200608
59.35082561310495,18.06799816807264
59.350824840963746,18.067996411273146
59.35082412919242,18.067994879782386
59.350823342893,18.06799328125909
59.350822499089155,18.067991613220144
59.35082172167662,18.067990205435024
59.35082076688816,18.067988573579385
59.35081896836944,18.06798473900877
59.35081814947824,18.06798335064784
59.35081727030057,18.067981893794588
59.3508165648052,18.067980800441727
59.35081560504533,18.067979361494164
59.35081472970138,18.067978184668295
59.35081429837358,18.067977730465337
59.35081409215896,18.067977531463804
59.35081384183863,18.067977345164266
59.35081299200333,18.067976871578395
59.35080987632009,18.067972905436676
59.35080900666378,18.06797200870176
59.350807949544745,18.067970368475784
59.35080744967465,18.067969301322666
59.35080686130979,18.067967619502774
59.35080627570273,18.067965603969693
59.35080602232435,18.067964313300887
59.35080578874401,18.067962250565643
59.350805656298,18.067960023789347
59.3508056935184,18.067958164694936
59.35080593943911,18.067954554487102
59.350806217162535,18.067952817598357
59.350806661933774,18.067951005310743
59.35080725363208,18.067949151976357
59.350807731405936,18.067948061936672
59.350808491503514,18.067946819510198
59.35080927856905,18.06794576242841
59.350809917473484,18.067945155947253
59.350810879254325,18.067944494389806
59.350811670442425,18.06794409299361
59.35081427381104,18.06794241054053
59.350815314126464,18.06794232013696
59.35081600369577,18.067942292606737
59.350816965521894,18.06794229737124
59.35081804120644,18.067942301753178
59.350818488629166,18.067942324446776
59.35081908751779,18.06794236949561
59.350820108378684,18.067942433693435
59.350820837236895,18.067942605335844
59.35082172784847,18.0679431023776
59.3508263945624,18.067942640077153
59.35082728052086,18.067942792159027
59.35082842042621,18.06794290955777
59.35082945175671,18.067942902577386
59.35083042884138,18.067942617281524
59.3508315513136,18.067942165356325
59.350832439192835,18.06794166716476
59.35083344527456,18.067940881833415
59.35083448251929,18.06794000428625
59.35083530976874,18.067939190193623
59.350837729285445,18.06793964427073
59.35083871867718,18.06793888613609
59.35083950270973,18.067938252398626
59.35084061109616,18.067937350618333
59.35084142813112,18.06793653555959
59.35084230155391,18.067935412630536
59.350843222816934,18.06793415807279
59.3508437534788,18.067933366948633
59.35084449048763,18.067932210843615
59.35084527935791,18.067930948884847
59.35084796679425,18.067927440059155
59.35084872819513,18.067926240182196
59.35084941359014,18.06792509428908
59.35085007169542,18.06792393198879
59.350850826408305,18.067922572365934
59.350851396430656,18.067921481230293
